id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
13024,2013-12-12,31.0,18,5.0,2.0,5.0,2.0,1966.0,1.0,6,116742,Tverskoe,7350000.0
742,2011-12-30,43.0,25,2.0,2.0,4.0,3.0,1968.0,1.0,6,72131,Novogireevo,5250000.0
17296,2014-04-11,74.0,43,10.0,3.0,17.0,4.0,1990.0,3.0,10,78616,Severnoe Butovo,11400000.0
5550,2012-12-28,60.0,35,11.0,2.0,18.0,3.0,2014.0,2.0,9,247469,Nekrasovka,5455000.0
22255,2014-09-05,84.0,46,6.0,1.0,24.0,4.0,2012.0,2.0,12,21155,Mitino,8797000.0
21396,2014-08-09,32.0,18,8.0,2.0,9.0,1.0,1977.0,1.0,6,178264,Jasenevo,5740000.0
4128,2012-10-10,59.0,34,1.0,2.0,8.0,3.0,2013.0,2.0,8,7341,Poselenie Moskovskij,4194444.0
26655,2014-12-17,57.0,33,3.0,2.0,14.0,1.0,2002.0,2.0,8,83844,Obruchevskoe,11300000.0
14546,2014-02-04,55.0,29,12.0,3.0,25.0,1.0,2001.0,2.0,9,85721,Brateevo,8800000.0
11242,2013-10-15,50.0,29,12.0,3.0,14.0,1.0,1987.0,2.0,8,94561,Novokosino,8000000.0
9893,2013-08-16,58.0,32,16.0,3.0,17.0,1.0,1984.0,2.0,10,78507,Kuncevo,9300000.0
20729,2014-07-10,52.0,30,14.0,2.0,14.0,1.0,1985.0,2.0,8,85721,Brateevo,7400000.0
15396,2014-02-25,31.0,18,3.0,2.0,5.0,5.0,1963.0,1.0,5,130396,Cheremushki,5225000.0
15413,2014-02-25,46.0,27,5.0,3.0,9.0,1.0,1972.0,2.0,5,112221,Chertanovo Juzhnoe,1000000.0
30134,2015-06-05,73.0,42,5.0,1.0,5.0,1.0,2014.0,2.0,10,116742,Tverskoe,9009389.0
17277,2014-04-11,100.42666666666666,59,3.0,2.0,3.0,6.0,2010.0,4.0,32,57107,Timirjazevskoe,15000000.0
23674,2014-10-17,46.0,27,1.0,2.0,9.0,1.0,1970.0,2.0,6,81887,Hovrino,2000000.0
26363,2014-12-12,77.0,45,2.0,2.0,8.0,2.0,1957.0,3.0,8,106445,Gagarinskoe,21500000.0
18771,2014-05-22,65.0,38,4.0,2.0,12.0,1.0,1972.0,3.0,6,65972,Ostankinskoe,11500000.0
24589,2014-11-11,40.0,23,1.0,2.0,7.0,1.0,2014.0,1.0,12,9553,Poselenie Voskresenskoe,5265572.0
11630,2013-10-28,66.0,38,13.0,2.0,16.0,5.0,1983.0,3.0,7,28179,Basmannoe,13300000.0
15507,2014-02-27,35.0,18,2.0,2.0,12.0,1.0,1980.0,1.0,6,78418,Altuf'evskoe,5600000.0
22178,2014-09-03,46.0,27,9.0,2.0,12.0,1.0,1973.0,2.0,6,65972,Ostankinskoe,9100000.0
15673,2014-03-04,53.0,28,6.0,2.0,8.0,2.0,1962.0,2.0,9,57999,Presnenskoe,2000000.0
19181,2014-05-31,36.0,21,1.0,1.0,11.0,1.0,2014.0,1.0,5,156377,Strogino,7644175.0
29769,2015-05-18,32.0,18,6.0,3.0,9.0,1.0,1990.0,1.0,6,104410,Veshnjaki,5400000.0
18831,2014-05-23,37.0,17,5.0,2.0,5.0,2.0,1964.0,1.0,5,57405,Preobrazhenskoe,4750000.0
24310,2014-11-05,74.0,41,7.0,3.0,14.0,1.0,1994.0,3.0,8,145576,Caricyno,14250000.0
9999,2013-08-22,30.0,17,2.0,2.0,5.0,5.0,1960.0,1.0,6,57999,Presnenskoe,5450000.0
15423,2014-02-26,37.0,19,17.0,2.0,17.0,1.0,1991.0,1.0,8,221709,Krjukovo,4500000.0
20061,2014-06-24,31.0,18,1.0,3.0,9.0,1.0,1969.0,1.0,6,43795,Pechatniki,1000000.0
18507,2014-05-16,52.0,30,11.0,3.0,17.0,1.0,1990.0,2.0,8,55125,Babushkinskoe,6500000.0
16025,2014-03-14,38.0,18,17.0,3.0,25.0,4.0,2001.0,1.0,9,85721,Brateevo,6800000.0
13710,2014-01-14,82.0,48,23.0,1.0,23.0,1.0,1990.0,3.0,12,21155,Mitino,11754864.0
14710,2014-02-07,53.0,30,11.0,2.0,16.0,1.0,1980.0,2.0,8,68630,Lianozovo,9000000.0
21337,2014-08-07,77.0,45,7.0,2.0,14.0,1.0,1995.0,3.0,11,221709,Krjukovo,1300000.0
12625,2013-11-28,39.0,17,6.0,2.0,17.0,1.0,2008.0,1.0,8,41504,Beskudnikovskoe,5550000.0
20218,2014-06-26,38.0,19,4.0,2.0,16.0,1.0,1974.0,1.0,9,1452550,Bogorodskoe,6800000.0
20952,2014-07-18,80.0,40,5.0,1.0,30.0,4.0,2012.0,2.0,13,76670,Zjuzino,14634800.0
12732,2013-12-03,58.0,32,11.0,2.0,17.0,1.0,1990.0,2.0,10,221709,Krjukovo,6800000.0
18244,2014-05-08,62.0,36,4.0,2.0,9.0,1.0,1976.0,3.0,7,102590,Danilovskoe,2200000.0
625,2011-12-15,110.0,64,26.0,2.0,29.0,3.0,1962.0,4.0,16,101708,Juzhnoportovoe,16118400.0
12756,2013-12-03,35.0,19,4.0,2.0,12.0,5.0,1976.0,1.0,7,1716730,Birjulevo Vostochnoe,4500000.0
9927,2013-08-20,97.0,56,16.0,1.0,23.0,6.0,2007.0,3.0,10,942118,Kurkino,3000000.0
8657,2013-06-24,39.0,22,8.0,2.0,12.0,3.0,2015.0,1.0,5,13890,Poselenie Sosenskoe,3940200.0
13543,2013-12-30,42.0,24,1.0,3.0,5.0,2.0,1964.0,2.0,6,43795,Pechatniki,5300000.0
11829,2013-11-05,75.0,43,5.0,3.0,14.0,1.0,1995.0,3.0,10,85219,Matushkino,1000000.0
18822,2014-05-23,78.0,44,4.0,3.0,17.0,1.0,2002.0,3.0,12,130229,Moskvorech'e-Saburovo,13250000.0
30239,2015-06-10,64.0,37,7.0,1.0,15.0,6.0,2015.0,2.0,9,13890,Poselenie Sosenskoe,5566140.0
7345,2013-04-16,84.0,49,5.0,2.0,9.0,3.0,1974.0,3.0,12,123280,Taganskoe,16200000.0
29447,2015-04-28,74.12555529576807,43,24.0,4.0,25.0,1.0,2009.0,3.0,18,7341,Poselenie Moskovskij,6700000.0
16002,2014-03-13,32.0,18,8.0,3.0,12.0,1.0,1973.0,1.0,7,157010,Ivanovskoe,5500000.0
21817,2014-08-23,62.0,32,3.0,1.0,17.0,1.0,2014.0,2.0,10,21819,Poselenie Desjonovskoe,5654553.0
29918,2015-05-25,54.0,31,11.0,3.0,17.0,1.0,2000.0,2.0,9,165727,Mar'ino,11100000.0
11428,2013-10-22,38.0,20,8.0,1.0,12.0,1.0,1983.0,1.0,8,1716730,Birjulevo Vostochnoe,5100000.0
14027,2014-01-23,74.0,43,2.0,3.0,17.0,1.0,1989.0,3.0,10,101708,Juzhnoportovoe,10850000.0
24868,2014-11-18,59.0,34,4.0,2.0,9.0,1.0,1970.0,2.0,6,104410,Veshnjaki,1000000.0
18921,2014-05-26,58.0,34,2.0,1.0,17.0,1.0,2013.0,2.0,10,21819,Poselenie Desjonovskoe,5361876.0
27663,2015-02-02,42.0,17,5.0,3.0,17.0,1.0,1998.0,1.0,12,61039,Ramenki,11200000.0
23999,2014-10-27,41.0,21,4.0,2.0,12.0,1.0,1983.0,1.0,8,89971,Ljublino,6250000.0
9037,2013-07-09,30.0,17,1.0,3.0,5.0,2.0,1963.0,1.0,5,1452550,Bogorodskoe,3900000.0
27575,2015-01-28,62.0,36,2.0,1.0,22.0,1.0,2015.0,1.0,9,39873,Poselenie Shherbinka,5069673.0
15706,2014-03-05,33.0,18,1.0,2.0,12.0,5.0,1971.0,1.0,9,145576,Caricyno,5100000.0
9739,2013-08-09,103.0,60,24.0,2.0,27.0,3.0,2013.0,4.0,15,7341,Poselenie Moskovskij,8269489.0
14020,2014-01-23,36.0,21,1.0,2.0,17.0,1.0,1986.0,1.0,7,123000,Kon'kovo,5650000.0
30404,2015-06-24,36.0,17,18.0,2.0,22.0,1.0,2012.0,1.0,9,76670,Zjuzino,2000000.0
22322,2014-09-08,86.0,50,1.0,3.0,13.0,1.0,2015.0,3.0,12,13890,Poselenie Sosenskoe,9239506.0
25208,2014-11-24,59.0,34,19.0,1.0,21.0,1.0,2014.0,2.0,8,116742,Tverskoe,6146400.0
29994,2015-05-28,73.0,42,11.0,3.0,16.0,1.0,1982.0,3.0,10,113897,Troparevo-Nikulino,13500000.0
3978,2012-09-29,37.0,21,4.0,2.0,9.0,3.0,2015.0,1.0,5,125111,Solncevo,2716000.0
13314,2013-12-21,61.0,32,15.0,3.0,17.0,1.0,2008.0,2.0,12,7341,Poselenie Moskovskij,3965000.0
23177,2014-10-01,44.0,25,3.0,3.0,4.0,2.0,1890.0,3.0,6,55590,Krasnosel'skoe,12500000.0
28557,2015-03-23,84.0,49,13.0,1.0,22.0,1.0,2015.0,3.0,12,17790,Poselenie Vnukovskoe,9982898.0
14932,2014-02-12,35.0,20,4.0,1.0,10.0,1.0,2013.0,1.0,10,2942,Poselenie Filimonkovskoe,2503764.0
29038,2015-04-10,44.0,25,3.0,2.0,9.0,1.0,1973.0,2.0,5,12327,Gol'janovo,6800000.0
1209,2012-02-15,54.0,31,5.0,2.0,12.0,3.0,2003.0,2.0,8,89971,Ljublino,6100000.0
21504,2014-08-13,75.0,44,14.0,1.0,17.0,1.0,2015.0,3.0,10,247469,Nekrasovka,6993600.0
3472,2012-09-04,45.0,26,9.0,2.0,10.0,3.0,1972.0,1.0,6,81980,Jaroslavskoe,1000000.0
22119,2014-09-02,91.0,53,3.0,1.0,4.0,1.0,2014.0,3.0,12,5740,Poselenie Pervomajskoe,5955300.0
4401,2012-10-26,58.0,34,7.0,2.0,9.0,3.0,2015.0,2.0,8,21155,Mitino,7670520.0
30105,2015-06-03,44.0,25,2.0,2.0,5.0,1.0,1960.0,2.0,5,155427,Horoshevo-Mnevniki,7200000.0
22207,2014-09-04,79.0,46,1.0,3.0,5.0,2.0,1959.0,3.0,8,57107,Timirjazevskoe,10925000.0
23897,2014-10-23,31.0,18,3.0,3.0,5.0,2.0,1961.0,1.0,5,178473,Pokrovskoe Streshnevo,6700000.0
9623,2013-08-05,65.0,35,7.0,1.0,12.0,1.0,2014.0,2.0,9,87713,Zapadnoe Degunino,5415070.0
27776,2015-02-07,40.0,18,2.0,2.0,17.0,2.0,2004.0,1.0,8,78616,Severnoe Butovo,7250000.0
15760,2014-03-05,38.0,22,17.0,1.0,17.0,1.0,2014.0,1.0,5,116742,Tverskoe,4370781.0
19742,2014-06-17,31.0,18,5.0,2.0,5.0,2.0,1960.0,1.0,5,1362363,Akademicheskoe,6600000.0
17146,2014-04-08,50.0,29,6.0,3.0,9.0,1.0,1968.0,3.0,6,31167,Kuz'minki,7050000.0
23326,2014-10-07,39.0,22,9.0,1.0,17.0,6.0,2015.0,1.0,5,2942,Poselenie Filimonkovskoe,3205282.0
264,2011-11-01,36.0,21,5.0,2.0,7.0,3.0,1965.0,1.0,5,145576,Caricyno,5200000.0
19216,2014-06-02,61.0,35,8.0,1.0,17.0,1.0,2014.0,2.0,9,13890,Poselenie Sosenskoe,8020375.0
6246,2013-03-04,53.0,30,7.0,2.0,9.0,3.0,1962.0,2.0,7,89467,Fili Davydkovo,8400000.0
11623,2013-10-28,62.0,36,16.0,2.0,17.0,1.0,2013.0,2.0,9,7341,Poselenie Moskovskij,5294087.0
13683,2014-01-13,41.0,24,5.0,2.0,5.0,1.0,1965.0,2.0,8,139322,Severnoe Izmajlovo,5400000.0
27373,2015-01-19,56.0,32,4.0,2.0,5.0,2.0,1964.0,3.0,5,89971,Ljublino,8100000.0
18146,2014-05-06,37.0,21,10.0,2.0,17.0,1.0,2015.0,1.0,5,125111,Solncevo,3860454.0
11928,2013-11-07,55.0,28,18.0,3.0,18.0,1.0,2006.0,2.0,9,1452550,Bogorodskoe,10750000.0
11175,2013-10-11,47.0,27,9.0,3.0,9.0,1.0,1976.0,2.0,6,130396,Cheremushki,2000000.0
23363,2014-10-08,38.0,19,9.0,3.0,17.0,1.0,2000.0,1.0,8,41504,Beskudnikovskoe,1000000.0
24844,2014-11-18,65.0,38,11.0,1.0,12.0,4.0,2015.0,3.0,11,2942,Poselenie Filimonkovskoe,4605291.0
29952,2015-05-26,32.0,18,8.0,3.0,9.0,5.0,1962.0,1.0,5,65972,Ostankinskoe,2000000.0
14013,2014-01-22,33.0,19,2.0,3.0,9.0,1.0,1970.0,1.0,6,111874,Chertanovo Central'noe,5600000.0
13293,2013-12-20,79.0,46,3.0,3.0,9.0,1.0,2003.0,3.0,8,102618,Juzhnoe Butovo,10900000.0
21487,2014-08-13,47.0,27,1.0,2.0,12.0,5.0,1967.0,2.0,8,57405,Preobrazhenskoe,7550000.0
23295,2014-10-06,39.0,22,9.0,1.0,20.0,1.0,2016.0,1.0,10,115352,Nagornoe,8630820.0
13538,2013-12-30,30.0,17,4.0,2.0,5.0,5.0,1962.0,1.0,5,155427,Horoshevo-Mnevniki,5100000.0
25271,2014-11-25,31.0,18,4.0,3.0,9.0,2.0,1963.0,1.0,7,101708,Juzhnoportovoe,7100000.0
1350,2012-02-27,58.0,31,4.0,2.0,11.0,3.0,1978.0,2.0,8,178264,Jasenevo,9200000.0
25667,2014-12-02,51.0,30,3.0,1.0,17.0,1.0,2014.0,2.0,7,116742,Tverskoe,6192373.0
11788,2013-11-05,74.0,43,1.0,2.0,7.0,6.0,2015.0,2.0,11,17790,Poselenie Vnukovskoe,6330265.0
28115,2015-02-27,58.0,34,7.0,2.0,9.0,1.0,1974.0,3.0,6,32071,Staroe Krjukovo,7500000.0
10251,2013-09-03,35.0,18,6.0,2.0,9.0,2.0,1976.0,1.0,8,108171,Zamoskvorech'e,8750000.0
4113,2012-10-09,42.0,24,1.0,2.0,2.0,3.0,1969.0,1.0,6,123000,Kon'kovo,5600000.0
11273,2013-10-16,37.0,19,13.0,3.0,14.0,1.0,1974.0,1.0,9,36154,Perovo,6500000.0
14373,2014-01-30,55.0,32,5.0,2.0,5.0,1.0,1962.0,3.0,5,112804,Filevskij Park,5000000.0
11602,2013-10-28,59.0,34,4.0,1.0,25.0,1.0,2013.0,2.0,8,7341,Poselenie Moskovskij,5876815.0
22785,2014-09-23,82.0,48,4.0,3.0,10.0,1.0,1968.0,3.0,8,111023,Ochakovo-Matveevskoe,1100000.0
26539,2014-12-16,77.0,45,9.0,2.0,14.0,1.0,1993.0,3.0,10,1318695,Vyhino-Zhulebino,11000000.0
10129,2013-08-28,43.0,25,5.0,2.0,5.0,2.0,1963.0,2.0,5,79576,Losinoostrovskoe,5800000.0
13108,2013-12-13,36.0,21,4.0,4.0,12.0,2.0,1986.0,1.0,7,61396,Otradnoe,7000000.0
16666,2014-03-28,52.0,30,17.0,1.0,17.0,1.0,2014.0,2.0,7,17790,Poselenie Vnukovskoe,6124801.0
11372,2013-10-21,36.0,17,14.0,3.0,17.0,1.0,1981.0,1.0,10,1716730,Birjulevo Vostochnoe,5000000.0
26868,2014-12-19,120.0,70,6.0,1.0,6.0,1.0,2014.0,3.0,18,122862,Izmajlovo,23975728.0
20266,2014-06-27,57.0,33,1.0,1.0,20.0,1.0,2015.0,2.0,8,21155,Mitino,9704567.0
17526,2014-04-17,39.0,20,1.0,3.0,12.0,1.0,1980.0,1.0,8,156377,Strogino,6350000.0
15493,2014-02-27,39.0,22,1.0,1.0,17.0,1.0,2014.0,1.0,5,247469,Nekrasovka,4542500.0
16211,2014-03-19,35.0,17,5.0,2.0,12.0,1.0,1978.0,1.0,6,61396,Otradnoe,4500000.0
25463,2014-11-28,64.0,37,2.0,2.0,17.0,1.0,2013.0,2.0,9,7341,Poselenie Moskovskij,5861293.0
20169,2014-06-26,31.0,18,2.0,2.0,5.0,2.0,1962.0,1.0,5,105663,Juzhnoe Tushino,5250000.0
17342,2014-04-14,31.0,17,4.0,2.0,5.0,1.0,1963.0,1.0,5,103746,Metrogorodok,5515000.0
10300,2013-09-05,89.0,52,22.0,3.0,22.0,1.0,2013.0,3.0,13,125354,Chertanovo Severnoe,13194708.0
23464,2014-10-10,43.0,25,3.0,2.0,5.0,2.0,1967.0,2.0,5,94564,Golovinskoe,7700000.0
11673,2013-10-30,40.0,23,17.0,2.0,17.0,1.0,2013.0,1.0,6,7341,Poselenie Moskovskij,3800280.0
21387,2014-08-08,35.0,19,3.0,3.0,4.0,2.0,1974.0,1.0,8,106445,Gagarinskoe,8900000.0
6755,2013-03-25,62.0,36,15.0,2.0,21.0,3.0,2014.0,2.0,9,247469,Nekrasovka,5541804.0
17742,2014-04-23,58.0,34,9.0,3.0,9.0,1.0,1972.0,3.0,5,112221,Chertanovo Juzhnoe,7950000.0
19626,2014-06-11,40.0,23,1.0,1.0,6.0,1.0,2014.0,1.0,6,247469,Nekrasovka,5139000.0
25210,2014-11-24,32.0,18,4.0,2.0,9.0,1.0,1979.0,1.0,5,156377,Strogino,6000000.0
18710,2014-05-21,38.0,19,13.0,2.0,14.0,1.0,1992.0,1.0,8,221709,Krjukovo,5150000.0
21107,2014-07-26,48.0,28,5.0,3.0,5.0,1.0,1965.0,3.0,5,89467,Fili Davydkovo,7900000.0
13852,2014-01-17,44.0,25,5.0,2.0,5.0,2.0,1961.0,2.0,5,80917,Marfino,6200000.0
24933,2014-11-19,52.0,30,6.0,2.0,14.0,1.0,1994.0,2.0,8,165727,Mar'ino,9300000.0
26762,2014-12-18,32.0,18,5.0,2.0,5.0,1.0,1963.0,1.0,5,103746,Metrogorodok,5250000.0
24719,2014-11-13,36.0,21,2.0,2.0,9.0,5.0,1962.0,2.0,7,118945,Vostochnoe Izmajlovo,3000000.0
1598,2012-03-20,43.0,25,1.0,2.0,3.0,3.0,1972.0,1.0,6,81980,Jaroslavskoe,5700000.0
15512,2014-02-27,52.0,29,7.0,3.0,14.0,2.0,1976.0,2.0,8,57405,Preobrazhenskoe,11300000.0
29882,2015-05-22,58.0,32,8.0,3.0,17.0,1.0,1997.0,2.0,10,85721,Brateevo,8800000.0
9066,2013-07-09,43.0,25,6.0,2.0,9.0,3.0,1992.0,1.0,6,221709,Krjukovo,4498010.0
21788,2014-08-22,31.0,18,3.0,1.0,5.0,1.0,1965.0,1.0,5,76670,Zjuzino,1000000.0
16253,2014-03-19,60.0,35,17.0,1.0,25.0,1.0,2013.0,2.0,9,7341,Poselenie Moskovskij,6471885.0
14425,2014-01-31,45.0,19,3.0,1.0,5.0,1.0,2013.0,1.0,6,12061,Poselenie Krasnopahorskoe,2938008.0
28912,2015-04-06,47.0,27,11.0,2.0,12.0,1.0,1975.0,2.0,6,77878,Orehovo-Borisovo Severnoe,7000000.0
13197,2013-12-17,59.0,34,1.0,1.0,24.0,1.0,2012.0,2.0,8,156377,Strogino,11309400.0
13912,2014-01-20,35.0,19,10.0,3.0,16.0,1.0,1976.0,1.0,8,86206,Bibirevo,6700000.0
29925,2015-05-25,97.0,57,15.0,1.0,17.0,1.0,2015.0,3.0,14,115352,Nagornoe,17619922.0
29258,2015-04-20,76.0,43,7.0,3.0,12.0,1.0,1986.0,3.0,8,103746,Metrogorodok,12600000.0
27263,2015-01-13,82.0,41,8.0,2.0,18.0,4.0,2005.0,2.0,12,942118,Kurkino,16100000.0
27540,2015-01-27,78.0,45,3.0,3.0,9.0,6.0,1956.0,3.0,8,64317,Lomonosovskoe,21000000.0
18383,2014-05-13,45.0,26,3.0,2.0,5.0,1.0,1964.0,2.0,5,53786,Severnoe Tushino,3000000.0
29107,2015-04-14,41.0,21,4.0,2.0,12.0,1.0,1990.0,1.0,8,76156,Nagatino-Sadovniki,7400000.0
28217,2015-03-05,76.0,44,8.0,3.0,17.0,1.0,1987.0,3.0,10,67710,Krylatskoe,14700000.0
3783,2012-09-22,44.0,25,8.0,2.0,12.0,3.0,1973.0,1.0,6,145088,Birjulevo Zapadnoe,5600000.0
28412,2015-03-17,87.0,51,7.0,2.0,9.0,2.0,1954.0,3.0,9,76156,Nagatino-Sadovniki,13450000.0
22406,2014-09-10,71.0,41,1.0,1.0,7.0,1.0,2015.0,3.0,10,247469,Nekrasovka,6993600.0
11001,2013-10-04,58.0,34,5.0,3.0,17.0,1.0,1998.0,2.0,10,165727,Mar'ino,9400000.0
28908,2015-04-06,32.0,18,6.0,3.0,9.0,1.0,1967.0,1.0,6,53786,Severnoe Tushino,5800000.0
11822,2013-11-05,69.0,40,6.0,2.0,6.0,2.0,1927.0,3.0,6,85083,Sokolinaja Gora,10400000.0
21772,2014-08-22,46.0,27,5.0,2.0,12.0,1.0,1966.0,2.0,9,32071,Staroe Krjukovo,6250000.0
8559,2013-06-18,30.0,17,4.0,2.0,8.0,3.0,2017.0,1.0,5,37502,Sviblovo,5250000.0
17104,2014-04-08,56.0,32,2.0,1.0,16.0,1.0,2014.0,2.0,8,39873,Poselenie Shherbinka,5483590.0
6756,2013-03-25,37.0,21,2.0,2.0,8.0,3.0,2015.0,1.0,5,2942,Poselenie Filimonkovskoe,1932166.0
21169,2014-07-30,34.0,20,1.0,2.0,4.0,2.0,1972.0,1.0,5,76308,Vostochnoe,4900000.0
29453,2015-04-28,48.0,28,4.0,1.0,17.0,6.0,2015.0,1.0,13,7341,Poselenie Moskovskij,6494997.0
26018,2014-12-08,43.0,25,5.0,2.0,5.0,5.0,1961.0,2.0,6,87713,Zapadnoe Degunino,6000000.0
13842,2014-01-17,45.0,26,2.0,1.0,2.0,1.0,2014.0,1.0,12,9553,Poselenie Voskresenskoe,4951853.0
26692,2014-12-17,38.0,22,8.0,3.0,12.0,5.0,1968.0,2.0,5,145576,Caricyno,6400000.0
24864,2014-11-18,51.0,30,7.0,2.0,17.0,1.0,2009.0,2.0,9,7341,Poselenie Moskovskij,3193000.0
24359,2014-11-06,47.0,27,12.0,1.0,12.0,4.0,2014.0,2.0,7,2942,Poselenie Filimonkovskoe,3837492.0
16752,2014-03-31,37.0,21,2.0,2.0,9.0,5.0,1964.0,2.0,7,36154,Perovo,7300000.0
19628,2014-06-11,44.0,25,5.0,2.0,5.0,2.0,1959.0,2.0,5,83369,Rjazanskij,5600000.0
16032,2014-03-14,42.0,24,1.0,2.0,5.0,2.0,1964.0,2.0,5,101982,Tekstil'shhiki,12000000.0
22310,2014-09-08,64.0,37,1.0,1.0,3.0,4.0,2014.0,2.0,9,2942,Poselenie Filimonkovskoe,5877000.0
22730,2014-09-20,39.0,19,9.0,3.0,17.0,1.0,2007.0,1.0,7,122873,Severnoe,5500000.0
13617,2014-01-10,47.0,27,13.0,2.0,14.0,1.0,1972.0,2.0,8,108171,Zamoskvorech'e,6900000.0
26558,2014-12-16,63.0,37,3.0,1.0,5.0,4.0,2015.0,2.0,9,115352,Nagornoe,14684859.0
15815,2014-03-07,63.0,37,7.0,2.0,12.0,1.0,1977.0,3.0,6,78418,Altuf'evskoe,2500000.0
19888,2014-06-20,38.0,22,15.0,1.0,17.0,1.0,2014.0,1.0,5,116742,Tverskoe,4960532.0
18492,2014-05-16,60.0,28,5.0,3.0,9.0,1.0,1969.0,2.0,12,37807,Savelki,6600000.0
26782,2014-12-18,41.0,24,3.0,3.0,25.0,6.0,2004.0,1.0,12,1716730,Birjulevo Vostochnoe,990000.0
21958,2014-08-28,54.0,31,12.0,2.0,16.0,1.0,1979.0,2.0,9,27992,Juzhnoe Medvedkovo,8500000.0
22040,2014-08-30,73.0,42,5.0,2.0,7.0,2.0,1917.0,3.0,9,47245,Meshhanskoe,17250000.0
13083,2013-12-13,41.0,20,4.0,3.0,12.0,1.0,1981.0,1.0,8,156377,Strogino,7450000.0
28418,2015-03-17,74.12555529576807,43,3.0,1.0,3.0,5.0,2015.0,3.0,11,13890,Poselenie Sosenskoe,13000000.0
29905,2015-05-25,46.0,27,18.0,1.0,25.0,1.0,2015.0,1.0,10,112804,Filevskij Park,10055536.0
7253,2013-04-12,82.0,48,3.0,2.0,6.0,3.0,2014.0,3.0,12,143661,Troickij okrug,3493500.0
9271,2013-07-17,58.0,32,13.0,4.0,22.0,1.0,2002.0,2.0,10,130229,Moskvorech'e-Saburovo,11600000.0
17758,2014-04-23,30.0,17,6.0,2.0,9.0,2.0,1970.0,1.0,5,157010,Ivanovskoe,4900000.0
26823,2014-12-18,42.0,24,5.0,3.0,7.0,2.0,1930.0,2.0,6,116742,Tverskoe,13800000.0
25134,2014-11-22,101.0,59,3.0,3.0,22.0,1.0,1988.0,4.0,10,165727,Mar'ino,14200000.0
6559,2013-03-18,43.0,25,14.0,2.0,15.0,3.0,2014.0,1.0,6,9553,Poselenie Voskresenskoe,4238000.0
14590,2014-02-05,54.0,30,15.0,2.0,17.0,1.0,2011.0,2.0,9,17790,Poselenie Vnukovskoe,6093750.0
18322,2014-05-12,37.0,19,3.0,2.0,16.0,5.0,1998.0,1.0,9,156377,Strogino,6700000.0
26850,2014-12-19,61.0,30,9.0,3.0,12.0,1.0,2005.0,2.0,10,1362363,Akademicheskoe,15000000.0
14422,2014-01-31,38.0,22,2.0,1.0,4.0,6.0,2015.0,1.0,5,2942,Poselenie Filimonkovskoe,2552421.0
21514,2014-08-14,38.0,21,7.0,2.0,12.0,5.0,1965.0,2.0,6,155427,Horoshevo-Mnevniki,1000000.0
30165,2015-06-08,37.0,21,13.0,2.0,17.0,1.0,2015.0,1.0,10,17790,Poselenie Vnukovskoe,4933400.0
2537,2012-06-15,54.0,31,6.0,2.0,9.0,3.0,1971.0,2.0,8,166803,Shhukino,9300000.0
16879,2014-04-02,35.0,19,7.0,2.0,12.0,5.0,1970.0,1.0,9,1318695,Vyhino-Zhulebino,5650000.0
10079,2013-08-26,106.0,62,2.0,1.0,2.0,1.0,2014.0,6.0,15,5740,Poselenie Pervomajskoe,4980000.0
8846,2013-07-02,38.0,19,3.0,2.0,4.0,3.0,1992.0,1.0,5,78616,Severnoe Butovo,7000000.0
17545,2014-04-17,51.0,30,4.0,2.0,16.0,1.0,1980.0,2.0,8,81980,Jaroslavskoe,8500000.0
23932,2014-10-24,41.0,24,1.0,2.0,5.0,1.0,1964.0,2.0,5,145576,Caricyno,6200000.0
18561,2014-05-19,43.0,25,5.0,2.0,20.0,1.0,2015.0,1.0,6,17790,Poselenie Vnukovskoe,5347463.0
21179,2014-07-30,71.0,40,5.0,3.0,12.0,6.0,2011.0,2.0,13,13890,Poselenie Sosenskoe,4911450.0
21810,2014-08-22,38.0,22,3.0,1.0,17.0,1.0,2013.0,1.0,10,21819,Poselenie Desjonovskoe,4043090.0
24209,2014-10-31,32.0,18,9.0,2.0,9.0,5.0,1966.0,1.0,5,61039,Ramenki,2000000.0
21381,2014-08-08,58.0,34,3.0,2.0,9.0,2.0,1974.0,3.0,5,155427,Horoshevo-Mnevniki,9600000.0
21497,2014-08-13,42.0,24,9.0,2.0,9.0,1.0,1974.0,2.0,5,129207,Orehovo-Borisovo Juzhnoe,6750000.0
11244,2013-10-15,41.0,24,15.0,2.0,17.0,2.0,2004.0,2.0,6,143661,Troickij okrug,4900000.0
21111,2014-07-26,37.0,18,14.0,3.0,14.0,5.0,1992.0,1.0,8,1318695,Vyhino-Zhulebino,1500000.0
13810,2014-01-16,35.0,20,8.0,2.0,9.0,1.0,1977.0,1.0,6,129207,Orehovo-Borisovo Juzhnoe,5400000.0
26285,2014-12-11,54.0,31,13.0,3.0,14.0,1.0,1997.0,2.0,9,1318695,Vyhino-Zhulebino,8600000.0
24743,2014-11-14,74.0,43,10.0,2.0,17.0,1.0,2000.0,3.0,9,64931,Vostochnoe Degunino,13000000.0
20635,2014-07-07,56.0,32,12.0,1.0,12.0,2.0,2013.0,2.0,10,21819,Poselenie Desjonovskoe,5102646.0
11677,2013-10-30,59.0,34,1.0,3.0,9.0,1.0,1974.0,3.0,5,76156,Nagatino-Sadovniki,8150000.0
